Timestamp,Status,Nama Madrasah,Sudahkah Madrasah saudara mengimplementasikan Kurikulum Merdeka?,Opini,Label
11/1/2023 18:37:55,Guru,MIS AL HIKMAMUSSALAFIYAH,Sudah,implementasi kurikulum merdeka di sekolah saat ini merupakan pilihan mandiri dengan menyesuaikan kesiapan dan karakteristik satuan pendidikan,
11/1/2023 18:39:34,Guru,MIN 2 Batam,Sudah,kurikulum merdeka di madrasah sudah bisa diterapkan hanya diperlukan pembekalan lebih intensif untuk gurugurunya dan kelengkapan sarana dan prasarana di madrasah,
11/1/2023 18:41:16,Guru,Mts fathimiyah,Belum,besar harapan kami bisa diterapkan di madrasah untuk lebih mengoftimalkan pembelajaran siswa dan untuk mengetahui bakat dan minat siswa lebih dalam,
11/1/2023 18:43:22,Guru,MIS Al - Muttaqin ,Sudah,dapat lebih berkembang dan maju dengan berkembang nya dunia pembelajaran dan era digital ,
11/1/2023 18:48:05,Guru,MTss al ukhuwah,Sudah,kegiatan p bisa dijalankan dengan baik lagi asesment awal harus dilakukan untuk mengetahui karakter siswa dan menyusun pembelajaran deferensiasi pembelajaran lebih pada pembelajaran bermakna dengan proyek priyek sederhana yang berhubungan dengan konten pembelajaran,
11/1/2023 18:48:26,Guru,MAS NW SANGGENG,Belum,ada sebahagian guru yang memahami tentang ikm jadi perlu kiranya diadakan pelatihan untuk menerapkan ikm secara bertahap,
11/1/2023 18:48:38,Guru,MI AL-MUFLIHUN,Belum,memberikan kebebasan kepada peserta didik untuk mempelajari apa yang di inginkan lapun tidak sesuai dengna jalurnya,
11/1/2023 18:50:18,Guru,MIN 2 Batam,Sudah,"harapannya agar kurikulum merdeka anak bisa mengembangkan imajinasinya 
",
11/1/2023 18:52:39,Guru,MI Hidayatul Mubtadiin ,Belum,setiap lembaga mempunyai kesiapan ikm tetapi tidak semua lembaga mampu menerapkan ikm berkaitan dengan sarana dan kualitas tenaga pendidik dan kependidikan karena itu butuh bimtek semua guru secara berkelanjutan,
11/1/2023 18:54:05,Guru,MI Al Muttaqin,Sudah,ikm dari sisi persiapan lebih terarah sehingga harapan saya dengan ikm ini generasi kedepannya mampu tumbuh berkembang dan bersaing dengan baik di berbagai bidang ,
11/1/2023 19:08:32,Guru,MIN 2 BATAM,Sudah,diterapkan dgan baik yg d sesuaikan dgan kondisi madrasah,
11/1/2023 19:11:22,Guru,MIN 2 BATAM,Sudah,untuk mendalami konsep dan menguatkan kompetensi,
11/1/2023 19:26:23,Guru,MTsS Darul Ulum,Sudah,ya ikuti saja apa program pemerintah dalam hal ini kemendiknas ganti kurikulum ya ganti implementasinya ya sambil jalan sambil belajar mendamaikan kurikulum,
11/1/2023 19:28:09,Guru,MAS Sabilal Akhyar,Sudah,implementasi kurikulum merdeka di madrasah membutuhkan kesiapan dari berbagai faktor yang menunjang ke arah penerapan kurikulum tersebut akan menjadi prematur jika kondisi madrasah belum siap namun harus menerapkan hal tersebut harapan saya berbagai pihak terkhusus yang berkompeten terhadap hal ini lebih dalam untuk menjajaki potensi dari lini terdepan yaitu madrasah terhadap pemahaman dan persiapan dalam aplikasi kurikulum merdeka ini sehingga tidak menjadi salah ukur dan salah sasaran,
11/1/2023 19:28:48,Guru,Mis,Tidak tahu,harapan jgn banyak adm,
11/1/2023 19:29:09,Guru,MI. Bustanul Ulum 09 ,Sudah,kami belum siap  ,
11/1/2023 19:29:13,Guru,MIS Daud Kholifatulloh,Sudah,karena ini kurikulum baru di terapkan di madrasah kami baru kelas  dan  jadi masih untuk belajar tentang implementasi kurikulum ini madrasah kami sudah beberapa kali diadakan work shop imk ini tetapi masih harus belajar lebih banyak lagi,
11/1/2023 19:29:43,Guru,MIN 2 Batam ,Sudah,mohon diberikan bimbingan  kepada guru yang belum menggunakan kurikulum merdeka ,
11/1/2023 19:30:19,Tenaga Kependidikan,RA AL Kautsar,Belum,d lembaga kami ikm belum d laksanakan sepenuhnya karena masih belum faham betulsambil belajarharapannya d tahun mendatang akan benar² terlaksana dg baik sesuai harapan,
11/1/2023 19:33:04,Guru,MIN 2 Batam,Belum,idealnya  rombel maksimal  siswa agar busa fasilitas diferensiasi pembelajaran berdasarkan karakteristik peserta didik saat ini kami mengajar  guru untuk    siswa ,
11/1/2023 19:38:43,Guru,MIN 2 Batam,Sudah,"implementasi kurikulum merdeka di madrasah adalah pelaksanaan kurikulum yang memberi ruang kreativitas dan inovasi kepada madrasah dalam mengembangkan kurikulum operasional pada tingkat satuan pendidikan 
kurikulum merdeka lebih berfokus pada materi yang esensial dan pengembangan kompetensi peserta didik pada fasenya proses pembelajaran diharapkan menjadi lebih mendalam bermakna tidak terburuburu dan menyenangkan",
11/1/2023 19:39:02,Guru,MIS.Husnul Amal Kotabumi Selatan ,Sudah,bagus untuk di terapkan dan dijalankan saat ini dengan dilengkapi alat penunjang dalam penerapan kurikulum merdeka tersebut,
11/1/2023 19:41:58,Guru,RA IQRA'ATUL ASYRIAH,Belum,iya,
11/1/2023 19:46:08,Tenaga Kependidikan,MIS.Husnul Amal,Sudah,berminat untuk segera di terapkan di madrasah  siap untuk diterapkan di madrasahharapan kami  agar madrasah kami diberikan dana bantuan bantuan alat penunjang dalam penerapan kurikulum tersebut,
11/1/2023 19:47:15,Guru,Min 2 Batam ,Sudah,kurikulum mardeka ini memang bagus bagi siswa yang mempunyai minat terhadap sesuatu pelajaran untuk mengembangkan kreativitas nya,
11/1/2023 19:51:08,Guru,MIN 2 BATAM,Sudah,agar peserta didik memiliki cukup waktu untuk mendalami kami konsep dan menguatkan kompetensi,
11/1/2023 19:57:49,Guru,MIN 2 BATAM,Sudah,mudah mudahan lebih baik lagi ,
11/1/2023 19:58:55,Guru,MIS AL-IHSAN,Belum,menurut opini saya mis alihsan sudah siap untuk mengimplementasikan kurikulum merdeka di madrasah berdasarkan tata kelola dan sistem pembelajaran yang sudah berjalan selama ini harapan saya dengan diimplementasikannya kurikulum merdeka pada mis alihsan maka kualitas pembelajaran akan meningkat sehingga menghasilkan lulusanlulusan yang mampu bersaing dan berkompeten,
11/1/2023 20:00:18,Guru,MI DARUL HUDA,Sudah,agar siswa lebih mendapatkan kesan atau pelajaran yang lebih bermafaat,
11/1/2023 20:09:13,Tenaga Kependidikan,MIS AL-MUTTAQIIN ,Tidak tahu,karena masih istilah baru dalam dunia pendidikan masih banyak yang belum paham dengan kurikulum merdeka ,
11/1/2023 20:10:24,Guru,MA ASSALAFIYAH LUWUNGRAGI,Sudah,bagi madrasah ma assalafiyah butuh mempersiapkan perangkat kurikulum merdeka sehingga pada tahun pelajaran  baru bisa menerapkan kurikulum merdeka harapanya menyongsong era kemajuan dengan menerapkan p ,
11/1/2023 20:19:29,Guru,MI NEGERI 2 BATAM,Sudah,semoga lebih meningkatkan lagi muti pendidikan bangsa indonesia untuk kedepannya,
11/1/2023 20:25:22,Guru,Min 2 Batam ,Sudah,bagus sarana prasarana harus dilayakan guru harus diperhatikan kenyamanannya,
11/1/2023 20:27:31,Guru,Min 2 batam ,Sudah,siswa diberikan kebebasan sendiri utk mengatur pembelajaran sehingga mereka memiliki rasa tanggung jawab,
11/1/2023 20:29:12,Guru,MI AN-NISA,Belum,implementasi kurikulum merdeka di sekolah saat ini merupakan pilihan mandiri dengan menyesuaikan kesiapan dan karakteristik satuan pendidikan,
11/1/2023 20:45:25,Guru,MINegeri 2 Batam,Sudah,kurikulum dengan pembelajaran intrakurikuler dengan konten yg beragam agar siswa dapat lebih optimal dan memiliki cukup waktu untuk mendalami konsep dan menguatkan kompetensi,
11/1/2023 20:45:44,Guru,MIS SALAFIYAH,Belum,memberi kebebasan lembaga untuk memilih pencapaian kebutuhan sekolah secara capaian minimum yang disesuaikan dengan kondisi sekolah,
11/1/2023 21:01:46,Guru,"MIS Al-Muttaqin Tanjung Uma, Batam",Sudah,agar lebih banyak pelatihan yg mendalam dan khusus agar pengimplematasi dari kurikulum merdeka ini agar lebih mudah dipahami dan diterapkan di sekolah bersama para peserta didik,
11/1/2023 21:03:03,Guru,MA Darul Ihsan ,Belum,opini adalah kurikulum itu siapa yang memimpin maka berbeda kebijakan dan kewenangan nya jadi kurikulum itu tidak ada yang tetap banyak yang beranggapan bahwa setiap peraturan yang berlaku akan berubah seiring bergantinya pemimpin  atau siapa yang menjabat pada saat itu,
11/1/2023 21:03:48,Guru,MTsS Darul Falah Batam ,Sudah,"perlu pendampingan ikm bagi madrasah yang baru menerapkan kurikulum ini 

penyusunan perangkat kurikulum dan perangkat ajar memerlukan pelatihan dan praktek nyata agar tujuan kurikulum dapat terlaksana dengan baik

membangkitkan semangat guru untuk mau berinovasi dalam mengajar juga perlu diperhatikan ",
11/1/2023 21:07:03,Tenaga Kependidikan,MI Hikmatush Shofwah,Belum,akan di usahakan dengan berbagai kegiatan kegiatan ,
11/1/2023 21:11:19,Guru,Mis al muttaqiin,Sudah,menciptakan pelajaran berkualitas sesuai dengan kebutuhan pelajar dan kondisi satuan pendidikan ,
11/1/2023 21:15:26,Guru,MAS Nahdlatul Wathan ,Sudah,penerapan kurma di madrasah harusnya ditunjang oleh pasilitas yg memadai keterbatasan dana dan anggaran serta kesiapan para pendidik masih sangat kurang kementerian agama harus memberikan ruang yg cukup bagai guru di madrasah untuk mendapatkan pelatihan supaya brnarbenar paham tentang isi dan muatan serta implementasi kurma ini berbagai pelatihan yg disiapkan oleh kemenag lebih banyak bersifat daring hal tersebut kurang efektif dibanding dengan pelatihan secara offline untuk itu perlu dikaji ulang kebijakan ini agar tujuan penerapan kurma di madrasah dapat diemplemamtasikan dengan maksimal,
11/1/2023 21:20:12,Guru,MTs Hasyim Asy'ari Bawang,Sudah,"keluar dari zona nyaman dalam sistem pembelajaran
 tidak memiliki pengalaman program merdeka belajar 
 keterbatasan referensi",
11/1/2023 21:38:55,Guru,MI Miftahul ulum Batam kota ,Belum,dijalankan  menurut kemampuannya yg ada pada madrasah ,
11/1/2023 21:41:22,Guru,MTs HANG NADIM BATAM,Sudah,pelaksanaan kurmer di madrasah sangat tepat  semoga peserta didik makin berkualitas dana berkarakter,
11/1/2023 21:48:53,Guru,mdt al anshoriyah,Sudah,mengatasi krisis pembelajaran,
11/1/2023 21:49:23,Guru,MIS AL ASY'ARIYAH,Belum,lebih gencar dalam sosialisasi kurikulum kepada guru guru baik melalui workshop ataupun seminar yang diselenggarakan oleh pihak pihak terkait serta berikan kemudahan akses dalam mendapatkan informasi tentang kurikulum merdeka,
11/1/2023 21:56:01,Tenaga Kependidikan,MTs Miftahul Ulum,Sudah,inovasi dalam pendidikan indonesia yang bertujuan untuk mengembangkan potensi dan minat belajar siswa ,
11/1/2023 22:01:33,Guru,MDT AL ANSHORIYAH,Sudah,mengatasi krisis pembelajaran,
11/1/2023 22:07:33,Guru,Mts as salam,Belum,pelaksanaan dan penerapan ,
11/1/2023 22:11:10,Tenaga Kependidikan,MTSS SYEKH RAFII ,Sudah,dengan diberlakukannya kumer ini guru bisa menggiring siswa sesuai minat dan bakatnya untuk menyongsong masa depan masing masing individu peserta didik tersebut,
11/1/2023 22:24:20,Guru,MI RUHAMAK JAMBIK,Sudah,kurikukulum yang memberikan wawasan kepada para guru untuk memiliki keleluasaan untuk memilih berbagai perangkat ajar agar pembelajaran dapat menyesuaikan dengan kebutuhan belajar dan minat murid,
11/1/2023 22:24:22,Guru,MTs Terpadu Darun Najah,Sudah,masih belum siap karena minimnya dana dan fasilitas,
11/1/2023 22:29:41,Guru,MI islamiyah damarwulan,Belum,untuk implementasi sudah ada beberapa kegiatan yang mengarah kepada kurikulum merdeka hanya saja belum tau bagaimana spesifikasi penerapan dari kurikulum merdeka itu sendiri diharapkan kurikulum merdeka tidak membebani guru dari segi administrasi maupun media pembelajaran nya dan kompetensi inti kompetensi dasar dan tujuan pembelajaran juga lebih simpel dan fleksibel tidak terlalu banyak materi yang harus tuntas dalam waktu satu semester atau satu tahun karena untuk efesien waktu dalam kegiatan pembelajaran,
11/1/2023 23:04:22,Guru,waslan Mustopa,Sudah,infrastruktur yang harus di penuhi oleh setiap madrasah jadi berikan setiap madraah kelengkapan yang berkaitan ikm,
11/1/2023 23:06:45,Guru,MIS AZZAINIYAH II,Sudah, siap harapan ke depan agar memberikan bantuan buku paket pelajaran kurikulum merdeka,
11/1/2023 23:09:31,Guru,MTs. Ruhama Jambik,Belum,"dari sisi kesiapan dalam penerapan kurikulum merdeka perlu adanya pelatihan atau bimtek untuk para guru supaya lebih memahami alur dan pelaksanaan kurikulum supaya proses pembelajaran diharapkan menjadi lebih mendalam bermakna tidak terburuburu dan menyenangkan
",
11/1/2023 23:11:32,Guru,MI NW TALON AMBON,Sudah,kesiapan kami di lembaga yangmasih secara bertahap kami menggunakan kurikulum merdeka mandiri belajar karena fasilitas yang belum lengkap dari semua sarana prasarana sehingga perlu bertahap dan mohon dari kemenag pusat bidang sarana prasarana agar menerima usulan bantuan sarpras kami kami tidak pernah sama sekali diberikan bantuan oleh pemerintah dalam sarpras sudah sekian kali kami mengusul namun hanya madrasah lain saja yang dapat,
11/1/2023 23:12:17,Guru,Mts AL-HASBILLAH,Belum,bagus,
11/1/2023 23:18:21,Tenaga Kependidikan,MAS TANJUNGJAYA,Sudah,kurikulum merdeka merupakan kurikulum yang baru madrasah masih perlu adaptasi dalam penerapan kurikulum merdeka harapan kami agar diadakan pelatihan kepada seluruh tenaga pendidik agar dalam implementasinya di lapangan berjalan sesuai dengan tujuan diberlakukannya kurikulum merdeka serta menghasilkan peserta didik yang berkualitas,
11/1/2023 23:23:27,Tenaga Kependidikan,Mi Al Jabbar,Belum,kurikulum yang berfokus pada pembiasaan siswa dalam menyerap pembelajaran ,
11/1/2023 23:34:35,Tenaga Kependidikan,RA AL FUTUHIYAH,Belum,harapan bagi kami agar diselenggarakan pelatihan rutin sebagai bahan pengembangan diri para guru,
11/1/2023 23:37:33,Lainnya,Pondok pessntren,Belum,pelaksanaan kurikulum yang memberi ruang kreativitas dan inovasi kepada madrasah dalam mengembangkan kurikulum operasional pada tingkat satuan pendidikan,
11/2/2023 0:03:57,Guru,Mi HIDAYATUSSIBYAN NW SENGKERANG,Belum,supaya di buat warkhshop atau pembinaan terkain dengan kurikulum merdeka,
11/2/2023 0:12:39,Tenaga Kependidikan,MA KARTA RAHARJA,Belum," implementasi kurikulum merdeka memerlukan kesiapan yang baik dari pihak madrasah termasuk para pendidik siswa dan pihak terkait lainnya kesiapan ini mencakup pemahaman yang mendalam tentang filosofi tujuan dan strategi pengajaran kurikulum merdeka
 diperlukan pelatihan yang efektif untuk guru dan staf madrasah agar mereka dapat mengadaptasi metode pengajaran yang sesuai dengan pendekatan kurikulum merdeka
 sumber daya termasuk buku teks dan materi ajar perlu diperbarui atau disesuaikan agar sesuai dengan kurikulum merdeka
 harapan utama dari implementasi kurikulum merdeka di madrasah adalah peningkatan mutu pendidikan pengembangan kreativitas dan kritisitas siswa serta pembentukan karakter yang kuat
 diharapkan bahwa pendekatan kurikulum merdeka dapat memberikan keleluasaan kepada madrasah untuk mengadaptasi kurikulum sesuai dengan kebutuhan dan karakteristik siswa di daerahnya masingmasing
 adanya harapan bahwa kurikulum merdeka dapat merangsang minat siswa terhadap pembelajaran meningkatkan keterampilan berpikir kritis dan mempersiapkan mereka untuk menghadapi tantangan global",
11/2/2023 0:17:23,Tenaga Kependidikan,Mts miftahul ulum bettet,Belum,semakin maju,
11/2/2023 0:20:24,Tenaga Kependidikan,MA KARTA RAHARJA,Belum,implementasi kurikulum merdeka di madrasah adalah sebuah langkah yang perlu persiapan dan dukungan dari semua pihak harapannya adalah menciptakan pendidikan yang lebih sesuai dengan minat siswa mengembangkan keterampilan dan melibatkan guru orang tua dan komunitas evaluasi kemajuan siswa juga penting dalam konteks madrasah perlu memperhatikan nilainilai islam opini tentang ini bisa beragam tetapi yang terpenting adalah memastikan pendekatan ini bermanfaat bagi pendidikan dan perkembangan siswa,
11/2/2023 0:25:14,Guru,MA Karta Raharja,Belum,kurikulum merdeka tidak bisa di terapkan di madrasah jika fasilitas madrasah itu sendiri belum maksimal,
11/2/2023 0:39:16,Guru,MI Darul Huda,Belum,untuk di madrasah khususnya tingkat ibtidaiyah perlu bimbingan yang relevan sesuai dengan kondisi keadaan baik secara administrasi pembelajaran serta implementasi penerapan kurikulum tersebut dan untuk harapannya madrasah dapat memfasilitasi implementasi kurikulum tersebut,
11/2/2023 0:48:35,Guru,Tsanawiyah Walisongo,Belum,sesungguhnya kurikulum itu bisa di lakukan dengan guru atau tendik yang mampu untuk segala bidangnya,
11/2/2023 1:17:27,Guru,MTS NUR ELDZULAM,Belum,"pertama kurikulum merdeka menciptakan pembelajaran berkualitas sesuai dengan kebutuhan pelajar dan kondisi satuan pendidikan pendidik dapat fokus pada materi esensial sehingga pembelajaran lebih mendalam serta waktu lebih banyak untuk pengembangan kompetensi dan karakter pelajar kurikulum merdeka dipersepsikan dapat memfasilitasi kemampuan unik pelajar karena pendidik diberi hak sepenuhnya untuk berinovasi memperhatikan iklim atau budaya sekolah dan karakteristik pelajar misalnya ada karakter pelajar yang menyukai matematika dan geografi sehingga pendidik dapat memadukan pembelajaran eksakta dan karakteristik ips dalam satu pembelajaran matematika dan ips atau ipas untuk sekolah dasar

kedua kurikulum merdeka memberikan fleksibilitas bagi pendidik pendidik dapat merancang kurikulum operasional satuan pendidikan kosp dan rencana pelaksanaan pembelajaran rpp sendiri kurikulum merdeka memberikan hak sekolah untuk merancang kosp yang memuat visi misi sekolah organisasi pembelajaran serta jadwal dan kalender akademik kurikulum merdeka yang memberikan keleluasaan pendidik merancang kurikulum sesuai dengan karakteristik peserta didik menganjurkan adanya survey kebutuhan peserta didik dan asesmen diagnostik sehingga sebelum kegiatan belajar mengajar kbm pendidik memiliki informasi karakteristik pelajar informasi ini menjadi dasar bagi para pendidik untuk merancang rpp termasuk metode dan penilaian pembelajaran

ketiga kurikulum merdeka mendorong ketercapaian pembentukan karakter peserta didik yang unggul melalui proyek penguatan profil pelajar pancasila p p merupakan pendekatan pembelajaran melalui projek dengan tujuan menanamkan karakter dan kompetensi yang sesuai dengan nilainilai pancasila pelaksanaan p bersifat fleksibel dari segi muatan kegiatan dan waktu pelaksanaan sesuai dengan kebutuhan pelajar dan kondisi satuan pendidikan sehingga dapat memanfaatkan sumberdaya yang tersedia hal utama yang menjadi fokus p adalah proses pembelajaran yang mampu mengembangkan kompetensi dan karakter pelajar bukan sematamata pada hasilproduk dengan adanya p satuan pendidikan dapat bergotongroyong untuk merencanakan memfasilitasi dan menjalankan asesmen yang esensial bagi pelajar sekolah dapat memilih tematema atau isuisu penting p yang relevan sehingga pelajar dapat melakukan aksi nyata dalam menjawab isuisu tersebut sesuai dengan tahapan belajar dan kebutuhannya


selain itu tersedia juga berbagai dukungan untuk mendukung implementasi kurikulum merdeka pendidik dapat belajar bersama sesama pendidik di komunitas belajar seri webinar dan narasumber berbagai praktik baik helpdesk mitra pembangunan serta mengembangkan kompetensi diri melalui platform merdeka mengajar pmm pmm menyediakan fitur utama seperti materi tentang kurikulum merdeka pengumuman dan jadwal program terkini referensi kegiatan belajar dan mengajar pengembangan mendiri mencari dan berbagi inspirasi dengan pmm para pendidik mendapat dukungan dalam memahami kurikulum merdeka dan juga menerapkannya kemudian pemerintah juga menerapkan komunitas belajar sehingga pendidik dapat belajar bersama rekan sejawat baik di dalam sekolah maupun antar sekolah sekolah juga dapat mengakses narasumber berbagi praktik baik penerapan kurikulum merdeka sehingga dapat menginspirasi pendidik lain yang masih mempelajari kurikulum merdeka bagi para pendidik yang memerlukan tambahan informasi terkait kurikulum merdeka seri webinar juga tersedia dan diakses melalui pmm

sebagai simpulan penerapan kurikulum merdeka memang masih menjadi pilihan mandiri bagi sekolah namun mengingat banyaknya manfaat yang didapatkan satuan pendidikan menjadikan kurikulum merdeka sebagai hal yang perlu diprioritaskan oleh sekolah untuk diterapkan sejatinya kurikulum merdeka dirancang untuk mengatasi krisis belajar dengan meningkatkan kualitas pembelajaran di semua satuan pendidikan dengan kurikulum merdeka para pendidik dapat memperkuat budaya refleksi budaya belajar dan berbagi sesama pendidik kurikulum merdeka dirancang untuk menciptakan lingkungan belajar yang aman nyaman inklusif dan menyenangkan kurikulum merdeka mentransformasi praktik pembelajaran yang berpusat pada peserta didik sehingga diharapkan dapat meningkatkan hasil belajar literasi dan numerasi dan membentuk karakter pelajar sepanjang hayat


",
11/2/2023 2:41:25,Guru,MI KAUKABUD DZURRIYAH,Belum,implementasi kurikulum merdeka sangat mendukung untuk para siswa karena kebebasan dalam melaksanakan kegiatan belajar mengajar di sekolah ,
11/2/2023 2:42:44,Guru,MTsN 2 Manggarai Barat,Sudah,"kurikulum merdeka fokus pada pengembangan karakter dan moral siswa sesuai dengan karakter madrasah kurikulum merdeka lebih fleksibel dan memberikan kebebasan kepada guru untuk mengembangkan pembelajaran 
harapannya madrasah dan guru difasilitasi dengan aspek sarana prasarana yang memadai pelatihan yang lebih intensif dan lainlain",
11/2/2023 3:21:00,Guru,Mis Al Ukhuwah ,Sudah,sudah pernah melaksanakan pelatihan namummasih bingung dalam penerapan nya,
11/2/2023 4:16:59,Guru,Mts negeri 5 Madina ,Belum,kurikulum merdeka belum dimengerti karna masih kurangnya sosialisasi keadrasah sehingga hampir semua warga madrasah belum paham bagaimana kurikulum merdeka itu,
11/2/2023 4:22:58,Guru,MIS VATSIN NUSANTARA ,Belum,implementasi kurikulum merdeka di sekolah saat ini merupakan pilihan mandiri dengan menyesuaikan kesiapan dan karakteristik satuan pendidikan sekolah diberikan opsi dalam penerapan kurikulum merdeka yakni opsi mandiri belajar mandiri berubah dan mandiri berbagi opsi mandiri belajar memberikan kesempatan bagi sekolah menggunakan struktur kurikulum  dan menerapkan beberapa konsep dan prinsip kurikulum merdeka dalam melaksanakan pembelajaran dan asesmen  terkait kesiapan di madrasah kami belum menerapkan kurikulum merdeka di karenakan seluruh gurupendidik blum di berikan sosialisasi terkait kurikulum merdeka ,
